fir_id,fir_number,station_id,crime_head_id,date_registered,year,month,status,description,victim_age,victim_gender,accused_count,latitude,longitude,is_cyber,is_economic,chargesheet_filed
1841,FIR/2022/KA29/00038,1090,34,2022-10-20,2022,10,chargesheeted,FIR registered for Immoral Traffic Act at Naik Marg.,38.0,Other,4,14.47251794117803,75.97554528563086,0,0,1
1842,FIR/2024/KA17/00035,743,19,2024-10-25,2024,10,closed,FIR registered for Cyber Crime - Phishing at Chakraborty.,72.0,Other,4,14.183396611671844,76.45434185864377,1,0,1
1843,FIR/2024/KA01/00948,47,19,2024-02-02,2024,2,closed,FIR registered for Cyber Crime - Phishing at Sachdev Zila.,42.0,Female,2,13.059787360581803,77.46260478649886,1,0,1
1844,FIR/2022/KA25/00027,963,12,2022-06-11,2022,6,closed,Accused cheated complainant of Rs.218045 through false promises.,60.0,Other,4,17.79771694799226,77.58422431512793,0,1,1
1845,FIR/2024/KA01/00949,130,27,2024-06-16,2024,6,under_investigation,FIR registered for Hurt/Grievous Hurt at Halder Path.,18.0,Male,1,12.902774592894726,77.52397143319416,0,0,0
1846,FIR/2023/KA01/00950,165,1,2023-09-26,2023,9,closed,Complaint received regarding theft of cash worth Rs.453704.,21.0,Female,1,13.001288927323404,77.55241300895385,0,0,1
1847,FIR/2024/KA01/00951,169,33,2024-06-04,2024,6,under_investigation,FIR registered for Road Accident Death at Bajwa.,67.0,Other,5,13.042086893779848,77.60849113469413,0,0,0
1848,FIR/2022/KA01/00952,112,16,2022-01-05,2022,1,closed,Victim lost Rs.110691 through online fraud/UPI scam.,45.0,Male,5,13.00661626009267,77.65447189594408,1,0,1
1849,FIR/2023/KA29/00039,1086,11,2023-08-28,2023,8,registered,FIR registered for Kidnapping & Abduction at Sathe Path.,44.0,Male,1,14.601566875515404,75.92920996171817,0,0,0
1850,FIR/2024/KA01/00953,128,22,2024-05-05,2024,5,pending_trial,FIR registered for POCSO Act at Dhingra.,,Male,3,12.905024880528124,77.63752029377373,0,0,1
1851,FIR/2023/KA11/00059,542,8,2023-12-18,2023,12,under_investigation,Victim reported sexual assault incident at Basu Chowk. Medical examination conducted.,31.0,Female,5,14.991793639580216,76.90931531984272,0,0,0
1852,FIR/2022/KA01/00954,45,19,2022-11-03,2022,11,closed,FIR registered for Cyber Crime - Phishing at Iyengar Ganj.,70.0,Other,4,12.983490178781242,77.50454343912763,1,0,1
1853,FIR/2024/KA06/00047,345,28,2024-03-18,2024,3,under_investigation,FIR registered for Criminal Trespass at Dugal Path.,51.0,Male,3,13.052770927103273,74.78465149439049,0,0,0
1854,FIR/2022/KA01/00955,162,13,2022-04-12,2022,4,closed,FIR registered for Criminal Breach of Trust at Chowdhury Zila.,50.0,Male,5,13.046866722927291,77.58967079249548,0,1,1
1855,FIR/2022/KA10/00066,481,27,2022-04-19,2022,4,under_investigation,FIR registered for Hurt/Grievous Hurt at Kibe Nagar.,58.0,Other,1,13.378656232915002,77.26427264144807,0,0,0
1856,FIR/2024/KA01/00956,152,28,2024-01-06,2024,1,chargesheeted,FIR registered for Criminal Trespass at Divan.,69.0,Male,2,13.08616787622512,77.72816696935968,0,0,1
1857,FIR/2022/KA01/00957,88,16,2022-09-20,2022,9,pending_trial,Victim lost Rs.179128 through online fraud/UPI scam.,73.0,Male,4,12.821216391975279,77.54443015613889,1,0,1
1858,FIR/2024/KA01/00958,37,32,2024-01-08,2024,1,under_investigation,FIR registered for Missing Person at Choudhry Path.,52.0,Female,4,13.065602967479723,77.53146598596825,0,0,0
1859,FIR/2024/KA13/00040,615,1,2024-02-22,2024,2,under_investigation,Complaint received regarding theft of cash worth Rs.476520.,61.0,Other,2,16.195896663607744,77.488631410215,0,0,0
1860,FIR/2023/KA01/00959,158,10,2023-12-05,2023,12,closed,FIR registered for Sexual Harassment at Bajaj Chowk.,69.0,Female,1,13.018685061604346,77.43476294021364,0,0,1
1861,FIR/2023/KA01/00960,33,24,2023-11-25,2023,11,under_investigation,FIR registered for NDPS Act at Kadakia Path.,42.0,Other,5,12.86379276027487,77.6188198539815,0,0,0
1862,FIR/2022/KA01/00961,67,2,2022-07-27,2022,7,chargesheeted,FIR registered for House Breaking & Theft at Kakar Circle.,46.0,Male,1,12.93809096326484,77.71435073204525,0,0,1
1863,FIR/2024/KA01/00962,21,17,2024-10-07,2024,10,chargesheeted,FIR registered for Cyber Crime - Identity Theft at Virk Ganj.,51.0,Male,4,12.993389294705825,77.64595725469938,1,0,1
1864,FIR/2023/KA01/00963,7,1,2023-03-13,2023,3,closed,Complaint received regarding theft of gold chain worth Rs.300240.,53.0,Other,1,12.92230356756914,77.52630804208921,0,0,1
1865,FIR/2023/KA17/00036,738,10,2023-04-05,2023,4,chargesheeted,FIR registered for Sexual Harassment at Dhaliwal.,57.0,Other,5,14.333855994864432,76.27365517496702,0,0,1
1866,FIR/2022/KA06/00048,342,8,2022-03-08,2022,3,chargesheeted,Victim reported sexual assault incident at Puri Nagar. Medical examination conducted.,68.0,Female,3,12.957776882498482,74.94898184401019,0,0,1
1867,FIR/2023/KA12/00047,573,19,2023-12-18,2023,12,chargesheeted,FIR registered for Cyber Crime - Phishing at Vyas.,46.0,Other,3,16.950416677717772,75.59927305275914,1,0,1
1868,FIR/2022/KA12/00048,583,21,2022-08-14,2022,8,chargesheeted,FIR registered for Dowry Prohibition Act at Kumer Nagar.,74.0,Other,5,16.75155460918781,75.58536866182368,0,0,1
1869,FIR/2022/KA01/00964,127,1,2022-08-24,2022,8,under_investigation,Complaint received regarding theft of cash worth Rs.39764.,38.0,Female,5,12.851670125469036,77.70628923540595,0,0,0
1870,FIR/2024/KA10/00067,488,28,2024-06-17,2024,6,pending_trial,FIR registered for Criminal Trespass at Iyer Road.,31.0,Other,3,13.318553761357226,77.0726197549023,0,0,1
1871,FIR/2022/KA08/00030,413,2,2022-04-17,2022,4,registered,FIR registered for House Breaking & Theft at Madan.,27.0,Male,5,13.002422924764053,76.207843967461,0,0,0
1872,FIR/2023/KA16/00030,724,17,2023-02-21,2023,2,closed,FIR registered for Cyber Crime - Identity Theft at Shroff Nagar.,53.0,Other,1,14.725292452056527,75.51597989734334,1,0,1
1873,FIR/2024/KA14/00041,654,22,2024-09-17,2024,9,chargesheeted,FIR registered for POCSO Act at Bhavsar Nagar.,19.0,Other,4,15.388660713579716,75.09274059864546,0,0,1
1874,FIR/2024/KA01/00965,21,24,2024-12-25,2024,12,closed,FIR registered for NDPS Act at Madan Marg.,,Other,2,12.98053184266503,77.67114743072496,0,0,1
1875,FIR/2023/KA01/00966,103,19,2023-10-18,2023,10,under_investigation,FIR registered for Cyber Crime - Phishing at Chokshi Path.,75.0,Other,5,12.885134144749193,77.47189749413963,1,0,0
1876,FIR/2023/KA28/00022,1057,1,2023-11-10,2023,11,chargesheeted,Complaint received regarding theft of laptop worth Rs.488037.,38.0,Male,4,14.835660191921681,74.72081466657133,0,0,1
1877,FIR/2022/KA01/00967,60,23,2022-10-14,2022,10,closed,FIR registered for Domestic Violence at Kashyap Marg.,46.0,Male,4,12.898851367471018,77.68941040300392,0,0,1
1878,FIR/2024/KA01/00968,85,14,2024-03-27,2024,3,closed,FIR registered for Forgery at Trivedi Marg.,58.0,Male,3,13.102714131666456,77.6681087317383,0,1,1
1879,FIR/2024/KA01/00969,76,2,2024-06-05,2024,6,chargesheeted,FIR registered for House Breaking & Theft at Mutti Zila.,63.0,Female,3,13.098544499150032,77.68143577954704,0,0,1
1880,FIR/2022/KA01/00970,180,32,2022-09-18,2022,9,under_investigation,FIR registered for Missing Person at Wali Chowk.,48.0,Male,1,12.845356709709282,77.47840636009349,0,0,0
1881,FIR/2022/KA09/00029,448,3,2022-11-26,2022,11,under_investigation,Complainant robbed at Grewal Zila by 4 armed persons.,46.0,Male,3,13.935783408457175,75.46443275829266,0,0,0
1882,FIR/2024/KA10/00068,498,18,2024-09-20,2024,9,registered,FIR registered for Cyber Crime - Hacking at Tella Ganj.,46.0,Other,4,13.472755073690605,77.18244741363505,1,0,0
1883,FIR/2023/KA01/00971,111,13,2023-03-08,2023,3,chargesheeted,FIR registered for Criminal Breach of Trust at Bains Chowk.,50.0,Female,3,13.06819854837475,77.5346831486502,0,1,1
1884,FIR/2023/KA29/00040,1107,9,2023-05-01,2023,5,pending_trial,FIR registered for Assault on Women at Kota Nagar.,45.0,Female,1,14.441510746171476,75.90416116735888,0,0,1
1885,FIR/2022/KA01/00972,128,17,2022-03-20,2022,3,under_investigation,FIR registered for Cyber Crime - Identity Theft at Mody Circle.,31.0,Male,3,12.899063686756879,77.63582677851905,1,0,0
1886,FIR/2024/KA26/00011,970,6,2024-08-23,2024,8,pending_trial,FIR registered for Attempt to Murder at Suri Path.,32.0,Male,5,15.327189112352887,76.1857794112934,0,0,1
1887,FIR/2024/KA01/00973,38,21,2024-12-07,2024,12,chargesheeted,FIR registered for Dowry Prohibition Act at Dugar Marg.,41.0,Other,3,12.997508318431997,77.4880641907537,0,0,1
1888,FIR/2023/KA01/00974,61,20,2023-04-08,2023,4,under_investigation,FIR registered for Dowry Death at Palan Nagar.,,Female,3,13.032078766516994,77.66707511792161,0,0,0
1889,FIR/2023/KA27/00057,1031,21,2023-07-01,2023,7,pending_trial,FIR registered for Dowry Prohibition Act at Pant Path.,72.0,Female,3,16.16050304827186,75.72206621732066,0,0,1
1890,FIR/2022/KA01/00975,68,9,2022-06-24,2022,6,chargesheeted,FIR registered for Assault on Women at Keer Road.,58.0,Female,3,13.009584947058883,77.64734794360814,0,0,1
1891,FIR/2023/KA01/00976,52,1,2023-10-04,2023,10,under_investigation,Complaint received regarding theft of laptop worth Rs.6540.,,Male,2,13.000713902781015,77.64503017482365,0,0,0
1892,FIR/2022/KA14/00042,680,1,2022-07-19,2022,7,chargesheeted,Complaint received regarding theft of gold chain worth Rs.472266.,66.0,Female,3,15.462498853187892,74.89535315886255,0,0,1
1893,FIR/2022/KA09/00030,443,2,2022-01-23,2022,1,chargesheeted,FIR registered for House Breaking & Theft at Balan Marg.,36.0,Male,2,14.073438653309097,75.55664362236601,0,0,1
1894,FIR/2024/KA01/00977,60,32,2024-03-18,2024,3,under_investigation,FIR registered for Missing Person at Mammen Circle.,45.0,Other,3,12.919930776801117,77.68978505155349,0,0,0
1895,FIR/2023/KA01/00978,127,21,2023-10-24,2023,10,chargesheeted,FIR registered for Dowry Prohibition Act at Doshi Ganj.,75.0,Male,4,12.864431463194734,77.70143518775603,0,0,1
1896,FIR/2024/KA10/00069,489,22,2024-10-24,2024,10,under_investigation,FIR registered for POCSO Act at Ramaswamy Path.,18.0,Male,3,13.433256219544576,77.2437668242394,0,0,0
1897,FIR/2023/KA01/00979,96,1,2023-05-06,2023,5,closed,Complaint received regarding theft of mobile phone worth Rs.75478.,62.0,Male,3,13.072309742350456,77.70776571420133,0,0,1
1898,FIR/2024/KA23/00020,914,17,2024-02-07,2024,2,chargesheeted,FIR registered for Cyber Crime - Identity Theft at Verma Marg.,49.0,Female,5,12.758021775781675,77.41287749383376,1,0,1
1899,FIR/2024/KA30/00017,1125,2,2024-08-20,2024,8,registered,FIR registered for House Breaking & Theft at Karan.,43.0,Male,3,15.305437627466112,76.5961972559951,0,0,0
1900,FIR/2024/KA10/00070,486,34,2024-04-08,2024,4,closed,FIR registered for Immoral Traffic Act at Khosla Marg.,43.0,Female,4,13.320224283709994,77.18310249983732,0,0,1
1901,FIR/2024/KA11/00060,502,5,2024-07-27,2024,7,registered,Dead body found at Dua. Prima facie case of murder registered.,26.0,Female,2,15.196261374942663,76.83897826073452,0,0,0
1902,FIR/2024/KA01/00980,39,26,2024-06-24,2024,6,pending_trial,FIR registered for Riots at Muni Marg.,66.0,Male,2,12.841802704158457,77.67032786545599,0,0,1
1903,FIR/2023/KA01/00981,138,19,2023-05-26,2023,5,under_investigation,FIR registered for Cyber Crime - Phishing at Narayan.,72.0,Other,3,12.982675205664634,77.49791802509468,1,0,0
1904,FIR/2024/KA01/00982,157,9,2024-06-11,2024,6,registered,FIR registered for Assault on Women at Deep Chowk.,61.0,Female,5,12.92173420779595,77.558740273673,0,0,0
1905,FIR/2022/KA27/00058,1013,33,2022-09-18,2022,9,under_investigation,FIR registered for Road Accident Death at Devi Ganj.,32.0,Male,3,16.088028057608483,75.64271073310529,0,0,0
1906,FIR/2022/KA21/00028,867,24,2022-12-24,2022,12,chargesheeted,FIR registered for NDPS Act at Jain.,71.0,Male,2,13.115015924468992,78.24849626830766,0,0,1
1907,FIR/2024/KA01/00983,25,8,2024-12-26,2024,12,chargesheeted,Victim reported sexual assault incident at More Street. Medical examination conducted.,38.0,Male,1,13.106158523424998,77.49362814680578,0,0,1
1908,FIR/2022/KA09/00031,422,23,2022-05-01,2022,5,chargesheeted,FIR registered for Domestic Violence at Deshmukh Circle.,45.0,Female,1,14.014847311167454,75.41061070103238,0,0,1
1909,FIR/2023/KA11/00061,548,1,2023-09-26,2023,9,under_investigation,Complaint received regarding theft of mobile phone worth Rs.36339.,52.0,Female,2,15.235196964145667,76.7995422170796,0,0,0
1910,FIR/2024/KA08/00031,410,2,2024-02-11,2024,2,under_investigation,FIR registered for House Breaking & Theft at Dugar.,52.0,Female,2,13.121094293379272,75.97835254268986,0,0,0
1911,FIR/2023/KA01/00984,85,19,2023-01-16,2023,1,closed,FIR registered for Cyber Crime - Phishing at Bir Path.,,Other,4,13.110349472311885,77.64470934008432,1,0,1
1912,FIR/2022/KA06/00049,342,1,2022-05-05,2022,5,under_investigation,Complaint received regarding theft of laptop worth Rs.444851.,53.0,Other,1,12.930531516101277,74.93117755008637,0,0,0
1913,FIR/2024/KA25/00028,959,8,2024-10-22,2024,10,under_investigation,Victim reported sexual assault incident at Gour Zila. Medical examination conducted.,65.0,Male,1,17.89649477513827,77.65529875328036,0,0,0
1914,FIR/2022/KA31/00013,1148,3,2022-04-02,2022,4,under_investigation,Complainant robbed at Dhingra Path by 3 armed persons.,62.0,Female,1,12.024284204757226,76.89612249765317,0,0,0
1915,FIR/2024/KA10/00071,471,15,2024-03-06,2024,3,under_investigation,FIR registered for Counterfeiting at Nagar Nagar.,19.0,Female,4,13.341392984653433,77.16444487171836,0,1,0
1916,FIR/2022/KA01/00985,181,27,2022-02-09,2022,2,under_investigation,FIR registered for Hurt/Grievous Hurt at Sabharwal Marg.,,Female,4,12.875197458135679,77.69337026655984,0,0,0
1917,FIR/2022/KA29/00041,1095,15,2022-12-17,2022,12,under_investigation,FIR registered for Counterfeiting at Savant Road.,20.0,Female,2,14.439993438230907,75.78812724825981,0,1,0
1918,FIR/2022/KA01/00986,108,1,2022-03-22,2022,3,under_investigation,Complaint received regarding theft of gold chain worth Rs.203065.,24.0,Other,5,12.954418333513724,77.57933345523462,0,0,0
1919,FIR/2022/KA16/00031,731,12,2022-02-25,2022,2,under_investigation,Accused cheated complainant of Rs.165823 through false promises.,24.0,Male,2,14.692718693998787,75.32663468792126,0,1,0
1920,FIR/2024/KA01/00987,123,31,2024-09-13,2024,9,pending_trial,FIR registered for Criminal Intimidation at Goyal Street.,64.0,Other,3,13.090262402523637,77.49540473585049,0,0,1
1921,FIR/2024/KA01/00988,150,2,2024-11-10,2024,11,under_investigation,FIR registered for House Breaking & Theft at Loke Nagar.,37.0,Female,5,12.884697737381755,77.66616105120472,0,0,0
1922,FIR/2022/KA17/00037,741,8,2022-03-09,2022,3,chargesheeted,Victim reported sexual assault incident at Kashyap. Medical examination conducted.,65.0,Male,5,14.09476822276062,76.30262368865934,0,0,1
1923,FIR/2023/KA01/00989,21,1,2023-08-21,2023,8,chargesheeted,Complaint received regarding theft of two-wheeler worth Rs.150085.,48.0,Male,3,12.987944634320629,77.67094988124637,0,0,1
1924,FIR/2024/KA27/00059,1000,14,2024-06-23,2024,6,under_investigation,FIR registered for Forgery at Bal Ganj.,54.0,Male,3,16.21271201157213,75.71314801829425,0,1,0
1925,FIR/2024/KA01/00990,160,22,2024-03-12,2024,3,closed,FIR registered for POCSO Act at Buch Path.,24.0,Female,4,12.970832251054949,77.4852759565382,0,0,1
1926,FIR/2024/KA01/00991,63,11,2024-04-13,2024,4,closed,FIR registered for Kidnapping & Abduction at Desai Chowk.,67.0,Female,4,12.836517089540862,77.6580322295231,0,0,1
1927,FIR/2023/KA01/00992,26,11,2023-04-11,2023,4,under_investigation,FIR registered for Kidnapping & Abduction at Singh Circle.,58.0,Other,5,12.851264058080638,77.48741250665005,0,0,0
1928,FIR/2024/KA31/00014,1138,14,2024-03-10,2024,3,under_investigation,FIR registered for Forgery at Gour Path.,39.0,Female,1,12.018866169143008,76.98979166299564,0,1,0
1929,FIR/2023/KA01/00993,155,27,2023-11-23,2023,11,pending_trial,FIR registered for Hurt/Grievous Hurt at Swamy Marg.,31.0,Other,3,12.890887971521774,77.64689894468957,0,0,1
1930,FIR/2023/KA23/00021,900,12,2023-12-14,2023,12,under_investigation,Accused cheated complainant of Rs.18701 through false promises.,43.0,Other,5,12.78965659947587,77.13598927039241,0,1,0
1931,FIR/2022/KA08/00032,416,12,2022-10-21,2022,10,under_investigation,Accused cheated complainant of Rs.399291 through false promises.,40.0,Male,5,12.938908096666546,76.03063805700282,0,1,0
1932,FIR/2024/KA01/00994,34,1,2024-09-21,2024,9,under_investigation,Complaint received regarding theft of laptop worth Rs.51338.,49.0,Male,4,12.989522948906046,77.4728092291349,0,0,0
1933,FIR/2024/KA01/00995,85,3,2024-12-06,2024,12,closed,Complainant robbed at Aurora Marg by 1 armed persons.,57.0,Female,4,13.123472034192648,77.66805943830335,0,0,1
1934,FIR/2022/KA01/00996,115,16,2022-01-18,2022,1,closed,Victim lost Rs.388734 through online fraud/UPI scam.,25.0,Male,1,13.039917829437458,77.62630727568666,1,0,1
1935,FIR/2024/KA28/00023,1061,28,2024-04-19,2024,4,closed,FIR registered for Criminal Trespass at Jain Ganj.,35.0,Male,5,14.861476801671312,74.68440938607206,0,0,1
1936,FIR/2022/KA01/00997,146,25,2022-07-27,2022,7,chargesheeted,FIR registered for Arms Act at Bhatti Ganj.,70.0,Male,5,12.811770390506986,77.59197378508784,0,0,1
1937,FIR/2023/KA01/00998,4,1,2023-10-28,2023,10,closed,Complaint received regarding theft of gold chain worth Rs.10949.,54.0,Female,5,12.843420222431464,77.48744795412918,0,0,1
1938,FIR/2022/KA01/00999,164,16,2022-11-04,2022,11,under_investigation,Victim lost Rs.373320 through online fraud/UPI scam.,54.0,Female,1,12.910094875281928,77.57790091321492,1,0,0
1939,FIR/2023/KA01/01000,152,23,2023-11-01,2023,11,under_investigation,FIR registered for Domestic Violence at Shankar Path.,56.0,Male,1,13.051585170389393,77.7296011763807,0,0,0
1940,FIR/2024/KA12/00049,568,3,2024-03-12,2024,3,closed,Complainant robbed at Sane Ganj by 1 armed persons.,63.0,Male,5,16.72757127825359,75.70816326427779,0,0,1
1941,FIR/2022/KA06/00050,329,3,2022-01-25,2022,1,closed,Complainant robbed at Barman Marg by 2 armed persons.,35.0,Male,4,12.78312467502555,74.92687448231162,0,0,1
1942,FIR/2023/KA08/00033,412,27,2023-08-22,2023,8,closed,FIR registered for Hurt/Grievous Hurt at Rai.,70.0,Other,5,13.137476697451637,76.0528050878722,0,0,1
1943,FIR/2024/KA01/01001,93,28,2024-12-02,2024,12,pending_trial,FIR registered for Criminal Trespass at Ramesh Path.,,Female,5,13.064464635874192,77.68384326787306,0,0,1
1944,FIR/2022/KA01/01002,161,14,2022-05-19,2022,5,chargesheeted,FIR registered for Forgery at Yadav.,21.0,Female,2,13.126987281848864,77.5071711004229,0,1,1
1945,FIR/2024/KA08/00034,410,11,2024-09-18,2024,9,closed,FIR registered for Kidnapping & Abduction at Barad Circle.,43.0,Other,1,13.125761589151388,75.9434351487897,0,0,1
1946,FIR/2023/KA01/01003,173,14,2023-10-20,2023,10,registered,FIR registered for Forgery at Chopra Circle.,67.0,Male,3,12.949328765254771,77.6780897201281,0,1,0
1947,FIR/2023/KA26/00012,974,27,2023-06-10,2023,6,chargesheeted,FIR registered for Hurt/Grievous Hurt at Shan Chowk.,22.0,Female,1,15.211522357721227,76.2631189708663,0,0,1
1948,FIR/2023/KA11/00062,547,17,2023-11-04,2023,11,chargesheeted,FIR registered for Cyber Crime - Identity Theft at Korpal Nagar.,42.0,Male,1,15.254387019742492,76.88331609683028,1,0,1
